"n","tiempo (ns)"
763,224182
764,224039
765,222025
766,222903
767,223206
768,225997
769,225519
770,224810
771,226732
772,225937
773,228905
774,226603
775,228862
776,225742
777,228533
778,228064
779,226006
780,227509
781,231395
782,229492
783,231461
784,230379
785,229092
786,229978
787,229527
788,231574
789,231485
790,230873
791,232105
792,231387
793,233557
794,232191
795,235177
796,232803
797,233877
798,234336
799,236370
800,236625
801,237418
802,236378
803,237041
804,236945
805,238108
806,238497
807,237702
808,236785
809,238538
810,235843
811,239714
812,238624
813,240541
814,238100
815,238834
816,238182
817,241396
818,241195
819,242120
820,244731
821,242409
822,245496
823,243850
824,243516
825,244487
826,244821
827,244127
828,243546
829,243877
830,245708
831,246234
832,245747
833,248064
834,248011
835,249328
836,250651
837,248892
838,249603
839,247958
840,249105
841,250606
842,251360
843,250692
844,249861
845,250417
846,252165
847,250724
848,251227
849,253016
850,254946
851,252911
852,253047
853,253294
854,255869
855,255096
856,254998
857,254173
858,257433
859,254603
860,256630
861,258639
862,255909
863,257252
864,258125
865,256834
866,257826
867,259943
868,258446
869,259383
870,259859
871,259469
872,259652
873,260227
874,260317
875,261946
876,264504
877,262053
878,261398
879,261945
880,262173
881,262507
882,262365
883,262474
884,263411
885,262490
886,265100
887,264759
888,266523
889,266596
890,266471
891,267239
892,268702
893,274732
894,267919
895,267697
896,266932
897,267874
898,266807
899,270179
900,269479
901,269079
902,269331
903,270046
904,270264
905,271983
906,270869
907,271455
908,271667
909,272182
910,272757
911,273011
912,273418
913,273258
914,276739
915,273837
916,272786
917,274043
918,275167
919,273496
920,277991
921,277766
922,276090
923,277634
924,275802
925,277402
926,276616
927,277201
928,279123
929,280256
930,280144
931,278709
932,279187
933,280514
934,282127
935,280895
936,282289
937,281647
938,282148
939,283007
940,281990
941,283005
942,281580
943,282999
944,283186
945,282764
946,284373
947,285501
948,284482
949,285539
950,285925
951,286769
952,285497
953,288935
954,285568
955,286450
956,288332
957,286282
958,289216
959,288387
960,290160
961,291442
962,287646
963,292671
964,296077
965,289323
966,291066
967,289800
968,291359
969,291414
970,289498
971,293358
972,292140
973,294022
974,293033
975,296731
976,294334
977,295067
978,293716
979,295877
980,295330
981,294452
982,298475
983,297036
984,298407
985,296904
986,296367
987,298161
988,295644
989,299672
990,298491
991,299682
992,298156
993,300237
994,300150
995,300416
996,302383
997,299076
998,302245
999,303701
1000,301913
1001,301341
1002,301512
1003,301537
1004,301806
1005,303908
1006,304885
1007,304016
1008,307613
1009,304394
1010,305343
1011,304047
1012,303985
1013,308116
1014,304335
1015,308883
1016,306452
1017,307986
1018,312397
1019,307259
1020,309973
1021,307599
1022,307479
1023,308231
1024,308630
1025,310368
1026,310855
1027,311015
1028,312524
1029,310263
1030,312293
1031,312436
1032,313564
1033,311715
1034,315067
1035,314234
1036,315540
1037,312932
1038,314048
1039,318067
1040,315854
1041,316640
1042,315255
1043,314602
1044,317687
1045,317064
1046,315212
1047,316556
1048,316643
1049,321186
1050,319652
1051,317214
1052,318699
1053,318925
1054,319363
1055,320985
1056,320106
1057,319326
1058,321939
1059,320902
1060,321263
1061,320521
1062,323741
1063,325188
1064,323001
1065,321364
1066,325480
1067,324710
1068,329078
1069,324800
1070,324833
1071,326870
1072,324915
1073,327836
1074,324122
1075,327283
1076,327790
1077,326820
1078,328869
1079,329462
1080,334287
1081,333166
1082,328009
1083,332865
1084,330547
1085,329825
1086,333444
1087,330879
1088,332564
1089,331836
1090,331193
1091,330553
1092,332147
1093,334021
1094,333437
1095,332806
1096,332010
1097,338107
1098,336073
1099,335519
1100,336510
1101,334452
1102,335208
1103,335484
1104,338140
1105,334632
1106,335742
1107,338014
1108,337028
1109,335951
1110,339583
1111,340180
1112,341521
1113,339173
1114,339405
1115,341143
1116,341697
1117,342859
1118,342996
1119,342965
1120,344621
1121,342515
1122,343055
1123,341784
1124,341793
1125,344715
1126,342080
1127,344910
1128,343410
1129,347539
1130,345796
1131,346030
1132,344504
1133,346760
1134,343433
1135,350069
1136,346738
1137,346339
1138,345598
1139,346946
1140,348397
1141,349201
1142,351163
1143,349847
1144,349246
1145,349577
1146,351353
1147,349910
1148,356209
1149,351298
1150,351996
1151,356295
1152,352915
1153,353542
1154,352878
1155,350858
1156,352905
1157,354227
1158,355923
1159,355414
1160,356667
1161,355915
1162,357332
1163,361360
1164,355650
1165,360266
1166,357351
1167,358261
1168,360268
1169,359066
1170,359175
1171,360672
1172,362210
1173,359048
1174,358707
1175,364262
1176,362419
1177,362792
1178,362545
1179,365052
1180,363085
1181,360984
1182,362947
1183,362967
1184,367384
1185,366398
1186,368987
1187,365090
1188,366837
1189,367116
1190,367250
1191,368508
1192,366808
1193,369949
1194,365781
1195,371696
1196,369848
1197,371435
1198,369416
1199,368739
1200,370926
1201,369669
1202,371283
1203,372259
1204,372729
1205,372614
1206,371738
1207,371682
1208,373606
1209,371253
1210,376491
1211,372816
1212,374452
1213,373400
1214,374539
1215,375132
1216,374957
1217,375889
1218,375127
1219,377407
1220,376495
1221,375607
1222,380245
1223,376004
1224,379063
1225,378603
1226,379060
1227,379548
1228,380563
1229,380448
1230,383628
1231,378820
1232,380890
1233,378752
1234,383091
1235,381189
1236,385559
1237,381993
1238,382865
1239,380362
1240,382944
1241,382663
1242,383624
1243,384983
1244,382896
1245,385324
1246,385998
1247,385771
1248,385894
1249,385864
1250,385758
1251,388750
1252,385811
1253,388050
1254,392237
1255,387257
1256,388198
1257,387908
1258,390557
1259,388365
1260,390002
1261,389763
1262,390014
1263,390344
1264,394257
1265,391255
1266,391301
1267,394944
1268,394739
1269,393097
1270,394299
1271,393688
1272,395574
1273,393336
1274,397922
1275,395448
1276,393505
1277,394361
1278,396906
1279,397133
1280,393318
1281,397062
1282,397601
1283,398536
1284,397756
1285,399762
1286,404971
1287,399196
1288,399128
1289,400016
1290,401461
1291,403606
1292,401039
1293,404813
1294,403486
1295,404904
1296,400533
1297,407676
1298,404821
1299,403464
1300,407232
1301,407835
1302,404904
1303,405226
1304,405702
1305,405123
1306,406554
1307,408563
1308,406752
1309,407038
1310,408615
1311,406793
1312,407815
1313,405819
1314,408773
1315,409682
1316,409468
1317,409328
1318,409135
1319,411212
1320,410626
1321,411530
1322,410549
1323,411681
1324,417420
1325,412397
1326,413229
1327,412778
1328,414418
1329,416251
1330,416139
1331,413600
1332,413443
1333,416702
1334,416485
1335,416074
1336,417568
1337,415955
1338,415591
1339,418930
1340,419755
1341,419251
1342,417216
1343,415133
1344,421781
1345,419562
1346,418019
1347,418810
1348,421935
1349,419622
1350,423860
1351,420321
1352,420623
1353,422460
1354,423976
1355,419485
1356,420693
1357,421479
1358,424895
1359,420615
1360,424001
1361,423694
1362,429793
1363,425083
1364,425237
1365,425593
1366,426044
1367,429671
1368,429730
1369,428326
1370,427823
1371,428219
1372,428000
1373,429975
1374,429650
1375,434114
1376,430502
1377,430924
1378,432453
1379,431524
1380,437938
1381,431489
1382,431287
1383,432097
1384,434321
1385,435020
1386,434370
1387,433236
1388,436309
1389,435685
1390,433874
1391,434951
1392,433034
1393,436198
1394,437437
1395,433091
1396,439594
1397,435424
1398,438616
1399,439469
1400,438774
1401,436156
1402,436550
1403,438610
1404,442007
1405,443577
1406,438460
1407,440787
1408,438458
1409,441345
1410,442643
1411,439934
1412,439849
1413,441401
1414,441635
1415,445131
1416,445433
1417,439424
1418,444061
1419,446803
1420,446294
1421,443157
1422,444445
1423,447158
1424,444669
1425,443696
1426,447715
1427,445784
1428,445577
1429,447798
1430,449002
1431,448312
1432,450919
1433,447549
1434,445530
1435,448682
1436,446308
1437,450988
1438,449892
1439,451504
1440,449744
1441,452083
1442,448200
1443,451651
1444,451551
1445,456811
1446,453109
1447,452390
1448,455286
1449,452776
1450,457940
1451,454924
1452,455636
1453,455658
1454,454814
1455,456557
1456,457171
1457,456188
1458,460843
1459,458562
1460,457406
1461,460006
1462,460112
1463,458389
1464,460215
1465,461109
1466,460505
1467,460084
1468,463004
1469,460867
1470,461531
1471,461589
1472,465866
1473,458176
1474,461771
1475,463945
1476,464997
1477,465753
1478,464589
1479,465165
1480,467045
1481,464835
1482,467895
1483,467843
1484,466947
1485,466428
1486,471291
1487,469733
1488,468753
1489,471503
1490,471208
1491,470510
1492,470662
1493,466936
1494,469800
1495,467092
1496,476591
1497,471549
1498,472028
1499,471329
1500,477850
1501,472224
1502,474393
1503,471336
1504,474387
1505,476883
1506,475954
1507,481298
1508,477673
1509,478979
1510,474603
1511,475801
1512,480394
1513,478288
1514,476790
1515,480858
1516,479534
1517,479392
1518,482429
1519,479983
1520,480299
1521,484124
1522,483234
1523,484684
1524,484665
1525,483432
1526,483139
1527,482704
1528,484640
1529,482297
1530,486035
1531,487132
1532,488118
1533,486725
1534,485424
1535,484104
1536,487958
1537,485696
1538,487319
1539,484518
1540,485716
1541,491921
1542,488653
1543,486394
1544,489668
1545,492943
1546,489548
1547,493642
1548,490622
1549,486730
1550,489203
1551,497470
1552,490188
1553,497209
1554,494400
1555,491940
1556,492393
1557,495917
1558,494676
1559,495539
1560,493390
1561,497808
1562,495647
1563,493905
1564,495207
1565,495698
1566,500245
1567,499578
1568,496322
1569,497772
1570,496901
1571,498386
1572,497195
1573,499022
1574,499836
1575,498058
1576,500728
1577,501718
1578,501767
1579,502526
1580,505076
1581,498512
1582,508032
1583,499489
1584,505822
1585,506946
1586,505446
1587,502488
1588,504847
1589,506381
1590,505792
1591,506657
1592,506474
1593,506916
1594,509165
1595,506470
1596,509762
1597,508752
1598,511350
1599,512174
1600,510198
1601,509932
1602,509396
1603,509889
1604,511288
1605,508143
1606,510776
1607,513323
1608,514437
1609,511527
1610,509507
1611,517383
1612,512767
1613,517044
1614,515087
1615,510244
1616,514836
1617,515079
1618,516817
1619,517042
1620,514780
1621,516122
1622,518582
1623,515625
1624,518152
1625,516888
1626,517403
1627,519690
1628,522959
1629,516568
1630,518158
1631,523182
1632,521611
1633,518892
1634,520763
1635,517541
1636,518378
1637,519191
1638,524073
1639,521578
1640,522805
1641,521843
1642,521164
1643,525612
1644,526175
1645,526958
1646,523420
1647,526291
1648,530030
1649,528124
1650,523008
1651,526647
1652,526733
1653,525144
1654,531437
1655,525209
1656,529217
1657,532965
1658,523489
1659,530860
1660,529136
1661,529690
1662,526721
1663,534452
1664,529336
1665,526544
1666,526835
1667,534256
1668,530703
1669,530788
1670,531626
1671,533414
1672,538156
1673,534367
1674,535657
1675,536586
1676,533113
1677,532830
1678,537936
1679,535217
1680,536360
1681,537657
1682,536651
1683,535631
1684,537909
1685,536826
1686,538245
1687,537252
1688,538403
1689,543122
1690,539942
1691,538283
1692,540861
1693,538806
1694,542407
1695,540877
1696,545372
1697,540486
1698,541922
1699,543069
1700,546759
1701,542367
1702,546951
1703,543434
1704,544027
1705,547501
1706,545342
1707,546405
1708,545883
1709,545069
1710,550419
1711,557858
1712,550209
1713,548455
1714,550530
1715,548429
1716,546337
1717,551472
1718,546215
1719,549870
1720,552081
1721,548355
1722,549318
1723,550745
1724,557118
1725,552905
1726,554813
1727,554517
1728,552052
1729,554111
1730,555175
1731,553578
1732,553348
1733,556492
1734,555932
1735,557144
1736,556656
1737,554289
1738,558142
1739,560063
1740,554741
1741,557814
1742,567922
1743,557108
1744,561335
1745,559121
1746,563350
1747,557014
1748,562488
1749,564489
1750,560358
1751,560264
1752,564130
1753,581053
1754,564876
1755,561872
1756,558057
1757,561095
1758,566612
1759,561686
1760,562298
1761,567179
1762,561859
1763,564331
1764,567123
1765,565012
1766,561968
1767,573879
1768,563509
1769,564553
1770,568857
1771,565716
1772,567972
1773,567732
1774,567458
1775,567701
1776,568365
1777,572146
1778,566678
1779,569845
1780,572692
1781,568494
1782,571238
1783,574189
1784,572232
1785,569866
1786,573068
1787,571172
1788,576833
1789,575503
1790,571322
1791,573798
1792,580323
1793,572511
1794,578296
1795,578309
1796,572682
1797,574718
1798,577258
1799,577285
1800,579823
1801,579114
1802,575013
1803,577115
1804,576861
1805,581846
1806,583466
1807,578846
1808,579504
1809,580529
1810,579097
1811,581076
1812,581870
1813,580911
1814,585378
1815,584066
1816,580156
1817,585802
1818,583810
1819,584513
1820,585155
1821,587500
1822,585715
1823,590047
1824,584786
1825,590230
1826,589475
1827,589600
1828,586296
1829,587364
1830,586743
1831,588183
1832,590698
1833,591359
1834,587096
1835,590625
1836,590922
1837,600705
1838,593742
1839,589720
1840,591725
1841,597626
1842,590400
1843,592772
1844,598464
1845,596660
1846,595361
1847,596386
1848,596695
1849,597012
1850,596345
1851,596321
1852,595031
1853,594303
1854,600167
1855,595969
1856,597481
1857,599455
1858,599345
1859,600523
1860,601016
1861,603233
1862,602988
1863,606417
1864,600089
1865,605729
1866,601656
1867,602843
1868,601034
1869,601001
1870,600455
1871,603021
1872,601536
1873,606425
1874,608178
1875,603599
1876,603272
1877,606283
1878,606154
1879,609281
1880,605290
1881,608962
1882,609445
1883,612085
1884,612811
1885,608026
1886,607311
1887,614365
1888,613439
1889,618632
1890,614133
1891,608144
1892,614921
1893,609747
1894,614644
1895,611042
1896,610908
1897,613492
1898,617113
1899,613878
1900,616321
1901,615596
1902,613049
1903,616506
1904,614126
1905,618755
1906,614776
1907,617724
1908,614876
1909,615912
1910,619195
1911,617417
1912,617968
1913,620120
1914,619888
1915,618592
1916,619974
1917,618093
1918,621348
1919,618806
1920,624314
1921,617983
1922,620428
1923,623141
1924,624411
1925,619211
1926,624138
1927,628079
1928,623521
1929,621057
1930,625247
1931,624055
1932,623175
1933,628738
1934,626022
1935,629910
1936,627315
1937,633619
1938,631654
1939,626750
1940,629259
1941,624828
1942,626458
1943,632567
1944,635515
1945,628153
1946,629845
1947,630124
1948,633107
1949,633593
1950,633150
1951,631795
1952,634253
1953,631733
1954,633705
1955,636187
1956,635919
1957,636160
1958,634325
1959,642125
1960,632492
1961,639195
1962,637508
1963,637082
1964,634523
1965,635710
1966,637243
1967,634333
1968,638482
1969,635898
1970,640834
1971,635465
1972,637033
1973,643441
1974,636582
1975,639053
1976,639820
1977,642947
1978,641252
1979,646498
1980,640800
1981,645381
1982,645658
1983,637482
1984,643676
1985,641638
1986,646179
1987,645099
1988,644150
1989,648997
1990,641876
1991,643698
1992,642141
1993,644611
1994,646282
1995,646575
1996,647371
1997,646028
1998,643580
1999,649415
2000,647570
2001,648200
2002,648757
2003,649629
2004,651548
2005,653009
2006,651434
2007,652238
2008,652648
2009,653190
2010,652750
2011,658792
2012,647539
2013,657150
2014,652878
2015,656682
2016,654059
2017,653457
2018,661375
2019,659524
2020,653813
2021,658495
2022,654304
2023,667797
2024,659522
2025,657092
2026,659472
2027,657168
2028,654760
2029,659680
2030,661022
2031,657822
2032,660085
2033,664262
2034,661468
2035,666807
2036,661178
2037,663752
2038,662728
2039,663984
2040,661796
2041,663222
2042,664922
2043,666618
2044,670900
2045,667281
2046,665426
2047,666385
2048,662996
2049,664965
2050,665287
2051,665409
2052,667658
2053,666270
2054,671192
2055,675134
2056,667226
2057,668842
2058,670260
2059,670259
2060,669580
2061,675408
2062,672361
2063,676792
2064,668447
2065,673558
2066,674689
2067,672596
2068,677228
2069,673530
2070,673755
2071,675614
2072,675811
2073,671111
2074,676724
2075,674940
2076,682846
2077,679326
2078,673037
2079,679318
2080,681777
2081,678815
2082,675690
2083,676302
2084,681324
2085,682829
2086,683790
2087,691817
2088,679465
2089,681788
2090,679702
2091,681484
2092,679972
2093,682895
2094,684439
2095,686516
2096,685957
2097,682911
2098,683469
2099,685833
2100,679630
2101,679592
2102,687053
2103,686611
2104,683490
2105,686829
2106,688905
2107,686822
2108,685462
2109,685681
2110,692245
2111,687932
2112,686209
2113,688922
2114,693500
2115,681940
2116,687308
2117,690157
2118,688669
2119,689997
2120,689701
2121,692009
2122,693452
2123,690755
2124,696288
2125,692772
2126,690282
2127,694363
2128,693873
2129,698551
2130,700827
2131,695106
2132,696838
2133,694334
2134,696048
2135,698256
2136,697361
2137,702351
2138,695685
2139,701306
2140,699834
2141,697508
2142,699772
2143,698833
2144,702302
2145,695802
2146,699116
2147,700708
2148,701475
2149,702420
2150,700569
2151,702037
2152,701464
2153,701129
2154,704992
2155,702062
2156,702092
2157,704538
2158,703429
2159,705062
2160,713176
2161,705296
2162,705340
2163,703092
2164,705884
2165,710370
2166,710706
2167,710838
2168,707864
2169,707177
2170,709523
2171,710560
2172,709467
2173,710393
2174,718414
2175,716398
2176,711931
2177,709120
2178,712100
2179,713180
2180,711104
2181,713545
2182,716685
2183,716076
2184,717637
2185,717946
2186,718803
2187,713379
2188,719204
2189,717324
2190,722770
2191,721888
2192,717586
2193,714638
2194,719894
2195,720247
2196,717275
2197,718586
2198,726018
2199,721175
2200,722137
2201,727545
2202,726044
2203,729486
2204,719736
2205,720862
2206,731372
2207,721953
2208,731549
2209,722097
2210,724819
2211,723807
2212,727364
2213,727121
2214,725575
2215,724493
2216,729475
2217,726548
2218,729701
2219,729215
2220,732916
2221,730005
2222,733133
2223,729030
2224,731072
2225,730525
2226,727423
2227,734321
2228,730416
2229,733883
2230,732608
2231,729774
2232,737643
2233,734946
2234,732402
2235,733390
2236,736715
2237,733356
2238,736334
2239,734292
2240,735413
2241,739169
2242,738798
2243,733842
2244,735263
2245,741815
2246,738163
2247,739781
2248,745519
2249,737769
2250,738744
2251,739514
2252,741018
2253,741648
2254,744226
2255,739559
2256,741444
2257,739998
2258,740226
2259,736216
2260,741719
2261,742206
2262,743631
2263,743787
2264,748793
2265,750790
2266,749699
2267,747494
2268,747356
2269,747450
2270,745372
2271,744858
2272,742135
2273,744003
2274,750396
2275,751585
2276,747185
2277,750539
2278,753527
2279,750654
2280,749264
2281,750447
2282,751440
2283,752281
2284,752118
2285,751828
2286,749757
2287,753788
2288,756419
2289,758070
2290,755894
2291,751919
2292,753048
2293,760896
2294,754994
2295,755912
2296,753829
2297,756063
2298,760118
2299,759963
2300,756863
2301,756421
2302,758204
2303,760921
2304,759101
2305,759745
2306,760461
2307,765453
2308,759623
2309,761955
2310,760005
2311,765061
2312,761848
2313,758675
2314,768804
2315,762716
2316,763646
2317,767187
2318,763695
2319,764552
2320,771292
2321,766634
2322,766238
2323,767856
2324,769977
2325,767008
2326,766934
2327,768876
2328,767266
2329,767623
2330,770575
2331,768098
2332,766694
2333,763038
2334,770431
2335,770641
2336,772819
2337,765715
2338,767476
2339,768663
2340,773781
2341,771905
2342,775013
2343,771632
2344,773459
2345,776933
2346,777172
2347,774247
2348,775158
2349,776184
2350,771442
2351,773600
2352,778538
2353,776078
2354,773121
2355,780327
2356,779061
2357,780191
2358,781049
2359,780467
2360,783654
2361,778395
2362,783028
2363,781816
2364,779083
2365,779316
2366,778190
2367,783003
2368,786030
2369,783630
2370,782508
2371,791231
2372,782161
2373,785973
2374,780831
2375,788605
2376,783415
2377,780620
2378,786645
2379,786028
2380,788087
2381,784787
2382,786240
2383,787127
2384,791743
2385,785721
2386,796100
2387,789837
2388,787019
2389,792317
2390,792900
2391,788453
2392,787991
2393,788189
2394,792221
2395,793008
2396,790158
2397,791517
2398,793570
2399,791516
2400,791291
2401,792864
2402,795704
2403,797793
2404,796353
2405,795001
2406,790475
2407,796312
2408,792027
2409,793843
2410,790881
2411,804359
2412,798833
2413,797163
2414,799413
2415,797929
2416,796889
2417,798059
2418,801009
2419,796584
2420,800320
2421,803195
2422,802711
2423,796629
2424,804431
2425,806609
2426,800895
2427,801462
2428,803253
2429,805064
2430,802190
2431,804897
2432,807188
2433,804915
2434,804558
2435,806011
2436,815772
2437,808865
2438,807792
2439,805728
2440,815071
2441,810881
2442,810075
2443,807829
2444,807594
2445,814840
2446,810599
2447,806514
2448,810641
2449,812004
2450,813738
2451,811135
2452,811482
2453,816386
2454,813726
2455,824087
2456,816595
2457,813393
2458,817532
2459,812778
2460,811775
2461,811036
2462,814265
2463,813811
2464,821266
2465,824301
2466,820612
2467,819943
2468,820600
2469,819729
2470,816552
2471,816230
2472,818858
2473,822321
2474,818282
2475,822535
2476,814511
2477,824553
2478,824218
2479,819364
2480,825232
2481,823306
2482,824696
2483,827513
2484,824806
2485,821887
2486,825537
2487,824170
2488,824191
2489,820849
2490,823898
2491,822066
2492,832303
2493,824856
2494,825867
2495,827468
