"n","tiempo (ns)"
679,152549
680,152990
681,154430
682,156149
683,153732
684,154322
685,153644
686,153529
687,153781
688,154198
689,154972
690,155684
691,156217
692,155819
693,155591
694,156353
695,156823
696,155919
697,156275
698,156301
699,156191
700,156164
701,157686
702,157555
703,157576
704,157987
705,157511
706,157695
707,158010
708,158720
709,157993
710,158175
711,160064
712,159526
713,159073
714,159974
715,160406
716,160603
717,160876
718,160867
719,161482
720,161224
721,161514
722,162793
723,162649
724,162302
725,162510
726,163045
727,163972
728,162657
729,162822
730,163373
731,163047
732,164196
733,163049
734,164746
735,163654
736,165016
737,163716
738,164848
739,165734
740,165771
741,166091
742,167032
743,167297
744,167038
745,167118
746,166611
747,166756
748,167864
749,168024
750,167538
751,169202
752,168779
753,169789
754,170243
755,170239
756,170943
757,171027
758,169024
759,170726
760,170082
761,171339
762,171759
763,170640
764,170861
765,171787
766,171391
767,172371
768,172386
769,172393
770,172857
771,173600
772,175331
773,173122
774,174432
775,173888
776,174640
777,173577
778,173649
779,174384
780,174550
781,175444
782,175380
783,175165
784,176697
785,176544
786,176016
787,176785
788,176917
789,176773
790,177230
791,177632
792,179107
793,178422
794,177980
795,179330
796,177912
797,178846
798,179988
799,178787
800,179342
801,179598
802,180435
803,179760
804,180630
805,180774
806,181530
807,181627
808,180550
809,181614
810,180857
811,182178
812,181926
813,182503
814,183754
815,182834
816,182828
817,181937
818,183135
819,182169
820,182283
821,182612
822,182791
823,182568
824,182911
825,182437
826,182822
827,182832
828,184620
829,182682
830,183421
831,182791
832,183520
833,182343
834,183873
835,184829
836,184227
837,184814
838,186250
839,185834
840,185189
841,184996
842,186663
843,187162
844,186506
845,186173
846,187196
847,186333
848,187288
849,187457
850,186962
851,187232
852,188752
853,188795
854,189234
855,188852
856,190288
857,188338
858,189203
859,189663
860,190104
861,189790
862,191093
863,191648
864,190151
865,190861
866,192346
867,191757
868,192021
869,191913
870,190721
871,193494
872,192717
873,192533
874,193962
875,196477
876,208943
877,208460
878,297666
879,282918
880,281721
881,285749
882,290968
883,283746
884,298219
885,307299
886,309135
887,288522
888,288931
889,288141
890,282506
891,283418
892,211537
893,197099
894,195789
895,196192
896,195903
897,197447
898,197244
899,197618
900,198803
901,197485
902,198189
903,199713
904,199555
905,198703
906,202338
907,199989
908,200967
909,201247
910,201032
911,201625
912,201623
913,202487
914,202367
915,204357
916,202006
917,202477
918,203580
919,204319
920,204469
921,205674
922,204837
923,204299
924,205967
925,205507
926,204589
927,205429
928,206559
929,206354
930,207835
931,207396
932,206863
933,209268
934,208333
935,208898
936,208663
937,208739
938,207353
939,207973
940,223749
941,223874
942,208852
943,210677
944,210159
945,208746
946,208928
947,209916
948,209688
949,209821
950,210075
951,210322
952,210856
953,211101
954,210403
955,211591
956,211763
957,211340
958,211072
959,211164
960,212133
961,212461
962,214314
963,212912
964,213068
965,214183
966,214372
967,214431
968,214063
969,214211
970,214671
971,216015
972,216457
973,214609
974,216090
975,215913
976,215098
977,216102
978,216190
979,217392
980,217992
981,216895
982,216425
983,219416
984,216695
985,219026
986,218380
987,220189
988,218302
989,218349
990,220630
991,218939
992,219940
993,219482
994,220529
995,221953
996,220206
997,220506
998,219480
999,220832
1000,220813
