"n","tiempo (ns)"
833,184362
834,183741
835,184330
836,184291
837,184634
838,186800
839,185218
840,185253
841,185623
842,186291
843,186356
844,187926
845,187081
846,187353
847,186348
848,186912
849,187916
850,188647
851,189906
852,188576
853,188545
854,189278
855,188918
856,189326
857,189477
858,189237
859,190307
860,190760
861,190191
862,191427
863,190752
864,192295
865,192505
866,191691
867,191118
868,191474
869,191846
870,191967
871,191265
872,193105
873,193789
874,194523
875,205318
876,209584
877,209350
878,209732
879,208911
880,210306
881,210048
882,209628
883,211838
884,259914
885,209831
886,209560
887,209261
888,211741
889,212063
890,212224
891,212088
892,213301
893,200075
894,198010
895,198357
896,198559
897,199343
898,200355
899,199558
900,200487
901,200675
902,200518
903,201230
904,200608
905,201400
906,201521
907,202051
908,202328
909,202507
910,202625
911,202014
912,203578
913,202042
914,202780
915,203967
916,202659
917,205599
918,204250
919,204305
920,204042
921,205357
922,204400
923,204770
924,205442
925,205955
926,206570
927,205578
928,206895
929,215840
930,207761
931,206048
932,207329
933,207525
934,207842
935,207750
936,207790
937,207935
938,209217
939,208229
940,209012
941,209397
942,208193
943,208876
944,209081
945,210003
946,210130
947,212839
948,210228
949,211109
950,223739
951,212159
952,210726
953,212156
954,211428
955,211644
956,212094
957,211945
958,212802
959,213396
960,213035
961,213326
962,213367
963,213985
964,212917
965,213221
966,214252
967,213473
968,212169
969,215447
970,214448
971,215483
972,214732
973,216379
974,216138
975,215181
976,215342
977,215660
978,216432
979,216485
980,216550
981,217221
982,217016
983,219936
984,218919
985,218968
986,218800
987,219980
988,219505
989,219952
990,220693
991,220295
992,218001
993,221246
994,220767
995,220261
996,221248
997,221849
998,220818
999,221472
1000,221719
