"n","tiempo (ns)"
280,55586
281,55500
282,56149
283,55064
284,56439
285,55671
286,58433
287,56175
288,58055
289,57983
290,58471
291,56954
292,58304
293,57891
294,58821
295,58974
296,57156
297,58606
298,59824
299,59664
300,59993
301,61262
302,61004
303,58691
304,62978
305,60804
306,60844
307,60848
308,62445
309,62379
310,61383
311,62225
312,62114
313,63037
314,62254
315,61450
316,62423
317,63381
318,62660
319,63327
320,63299
321,62585
322,65609
323,62836
324,67199
325,66894
326,65336
327,64346
328,66103
329,66577
330,67775
331,65599
332,65547
333,69885
334,68684
335,64951
336,66232
337,68029
338,68153
339,68866
340,68721
341,67706
342,70084
343,68012
344,71433
345,68398
346,67331
347,70454
348,70935
349,71780
350,71347
351,73245
352,71835
353,72379
354,71994
355,73948
356,71573
357,71386
358,72838
359,76499
360,76195
361,75010
362,75566
363,72331
364,73776
365,73335
366,76131
367,75129
368,74896
369,75282
370,72828
371,78120
372,78110
373,76404
374,77184
375,75709
376,76914
377,74785
378,75622
379,76041
380,78120
381,77869
382,76921
383,78730
384,77515
385,76795
386,79460
387,78783
388,80084
389,79735
390,79015
391,81355
392,76961
393,81497
394,80126
395,81366
396,84872
397,81174
398,81552
399,80394
400,82240
401,83500
402,80086
403,83566
404,83960
405,82966
406,84676
407,83541
408,84378
409,84989
410,84371
411,89440
412,84887
413,87000
414,83839
415,86066
416,84105
417,85795
418,83738
419,87152
420,89830
421,90695
422,89162
423,87448
424,88155
425,86681
426,89308
427,88369
428,87534
429,86403
430,86015
431,89098
432,89934
433,88878
434,90851
435,91200
436,89464
437,91964
438,90863
439,92028
440,91002
441,92741
442,92225
443,94438
444,90621
445,93277
446,90990
447,95353
448,91883
449,92985
450,91114
451,93717
452,95484
453,96811
454,97159
455,96325
456,95321
457,97058
458,96128
459,95474
460,99910
461,97575
462,98760
463,97459
464,96493
465,99252
466,98287
467,98764
468,98962
469,99083
470,99838
471,99279
472,98529
473,104461
474,99313
475,101360
476,100550
477,100737
478,99738
479,102382
480,99956
481,101980
482,100987
483,101147
484,101580
485,101446
486,100538
487,106236
488,102092
489,100506
490,104192
491,104973
492,103802
493,105629
494,106121
495,103777
496,104154
497,104672
498,102959
499,107400
500,104201
501,104572
502,110283
503,106943
504,108483
505,105452
506,107175
507,109433
508,107852
509,108817
510,111604
511,107567
512,107981
513,108719
514,107031
515,107253
516,107339
517,109623
518,113112
519,112159
520,114255
521,114152
522,114392
523,116361
524,110136
525,110680
526,112073
527,110338
528,111828
529,112654
530,115359
531,112828
532,110404
533,113904
534,114752
535,114279
536,113382
537,117332
538,112767
539,115457
540,117947
541,116599
542,116611
543,115738
544,115392
545,118815
546,114228
547,116803
548,115135
549,118814
550,116120
551,116214
552,121624
553,119045
554,122657
555,118143
556,122474
557,120164
558,122088
559,121617
560,121341
561,123273
562,120577
563,120686
564,122129
565,124604
566,122513
567,124797
568,120475
569,124224
570,121533
571,121455
572,126000
573,127006
574,124155
575,123501
576,120613
577,126694
578,124031
579,122741
580,124739
581,127800
582,124848
583,120538
584,126278
585,127743
586,126711
587,126712
588,129039
589,129246
590,127209
591,127185
592,132044
593,130701
594,131226
595,126840
596,128960
597,131081
598,128883
599,129889
600,131138
601,132790
602,132402
603,132792
604,130828
605,130158
606,130918
607,133185
608,133418
609,134041
610,134386
611,131677
612,137347
613,131501
614,133733
615,135121
616,136508
617,131835
618,136908
619,137616
620,136781
621,133964
622,135853
623,134425
624,137645
625,133427
626,137103
627,138926
628,133761
629,137170
630,135254
631,137093
632,136954
633,139802
634,137846
635,140732
636,142091
637,138127
638,138472
639,140305
640,137494
641,134113
642,136256
643,137693
644,140005
645,142962
646,138639
647,139105
648,143218
649,143043
650,142547
651,146081
652,145013
653,143011
654,138691
655,144526
656,139775
657,148172
658,145503
659,144543
660,143111
661,145255
662,146294
663,143837
664,148032
665,145851
666,145191
667,146214
668,142840
669,141946
670,149227
671,147085
672,151015
673,150265
674,152323
675,146397
676,144735
677,148641
678,150512
679,150431
680,153474
681,146239
682,147291
683,148985
684,149848
685,151742
686,154839
687,153086
688,152883
689,156801
690,153087
691,155382
692,153836
693,156712
694,155183
695,152034
696,152868
697,155750
698,158786
699,155204
700,159270
701,156187
702,159497
703,162081
704,158220
705,162403
706,157592
707,157817
708,153453
709,159983
710,158642
711,154353
712,159883
713,158791
714,156113
715,159684
716,158165
717,157151
718,158838
719,158974
720,157877
721,162392
722,161245
723,159904
724,155330
725,162116
726,156900
727,160179
728,165394
729,161023
730,167063
731,159851
732,164140
733,161583
734,166797
735,165299
736,164670
737,166820
738,165377
739,165607
740,166928
741,167887
742,163528
743,166163
744,162487
745,167253
746,168713
747,169773
748,167123
749,169549
750,168032
751,167127
752,168317
753,168577
754,166757
755,171115
756,169407
757,164809
758,167930
759,169947
760,167043
761,169842
762,176004
763,173625
764,171362
765,170581
766,172089
767,171855
768,173099
769,174517
770,167892
771,171101
772,176747
773,175492
774,174992
775,176418
776,175975
777,173311
778,169710
779,180224
780,174339
781,176671
782,177055
783,176110
784,174926
785,176076
786,177636
787,176046
788,174067
789,178286
790,177340
791,177269
792,179052
793,181241
794,177230
795,177123
796,179106
797,176939
798,177960
799,181454
800,181046
801,181454
802,179711
803,183602
804,181742
805,182899
806,183116
807,182068
808,184062
809,178990
810,179517
811,180206
812,182149
813,180370
814,185123
815,184002
816,184273
817,180173
818,183896
819,182913
820,190437
821,188777
822,186481
823,185674
824,188029
825,188328
826,187099
827,192185
828,192429
829,189470
830,186886
831,186594
832,190200
833,192167
834,189812
835,190372
836,187117
837,190927
838,188101
839,189700
840,191995
841,192979
842,187438
843,192905
844,192757
845,191957
846,193315
847,187262
848,195559
849,187888
850,187533
851,195062
852,192975
853,187863
854,193413
855,197391
856,195220
857,197050
858,193333
859,192486
860,196630
861,194134
862,194431
863,195590
864,190437
865,199871
866,195174
867,200850
868,204273
869,197614
870,198995
871,193882
872,198095
873,202934
874,201128
875,206449
876,197141
877,201269
878,199205
879,199868
880,194891
881,203825
882,202665
883,202316
884,207802
885,202112
886,200821
887,201016
888,203156
889,204429
890,209665
891,206215
892,201303
893,206456
894,206286
895,206706
896,208096
897,209696
898,210309
899,207639
900,210077
901,204853
902,213781
903,206979
904,209710
905,212436
906,208572
907,205423
908,209142
909,212125
910,213359
911,215250
912,210125
913,204010
914,213848
915,213724
916,207204
917,207757
918,212156
919,213653
920,214260
921,208710
922,215413
923,211593
924,210917
925,207292
926,211045
927,214686
928,213379
929,218914
930,215504
931,212918
932,216799
933,221023
934,218829
935,219644
936,219545
937,223987
938,216809
939,219383
940,220807
941,222067
942,213773
943,215806
944,224056
945,218425
946,220103
947,218059
948,220251
949,216121
950,216332
951,223938
952,222679
953,223411
954,224647
955,226214
956,220135
957,220722
958,222738
959,225937
960,226051
961,220868
962,228680
963,230157
964,224564
965,228148
966,222987
967,226221
968,227509
969,228053
970,224354
971,218289
972,225617
973,223625
974,228118
975,232776
976,224795
977,226423
978,227093
979,227435
980,227749
981,226304
982,228959
983,234119
984,226264
985,234035
986,228708
987,232419
988,231320
989,229570
990,233856
991,230744
992,232293
993,226155
994,233540
995,230004
996,234713
997,235397
998,231328
999,229220
1000,235768
1001,236348
1002,230681
1003,233327
1004,233196
1005,236842
1006,235267
1007,235077
1008,234035
1009,239758
1010,237394
1011,237702
1012,241782
1013,237420
1014,237410
1015,239057
1016,239451
1017,243573
1018,239775
1019,238845
1020,240551
1021,234770
1022,237019
1023,244377
1024,231786
1025,242113
1026,240549
1027,238626
1028,244217
1029,241802
1030,245517
1031,248935
1032,244501
1033,245391
1034,250060
1035,239553
1036,244497
1037,240615
1038,246686
1039,246240
1040,244414
1041,250995
1042,250702
1043,240090
1044,245575
1045,246565
1046,248405
1047,247994
1048,252253
1049,247637
1050,246440
1051,246049
1052,248835
1053,252951
1054,250467
1055,250913
1056,245449
1057,250157
1058,246045
1059,248666
1060,249164
1061,251309
1062,253053
1063,254848
1064,254026
1065,246010
1066,257060
1067,260709
1068,250223
1069,259755
1070,257560
1071,257783
1072,262091
1073,262258
1074,256198
1075,255006
1076,248780
1077,261038
1078,255473
1079,255829
1080,253918
1081,257162
1082,260870
1083,259851
1084,262605
1085,256847
1086,258516
1087,263206
1088,266053
1089,254077
1090,259939
1091,262010
1092,264140
1093,257965
1094,262550
1095,263057
1096,258516
1097,261988
1098,261832
1099,262354
1100,263568
1101,260786
1102,266187
1103,262983
1104,267828
1105,265015
1106,265265
1107,267590
1108,267385
1109,262426
1110,260919
1111,265542
1112,270833
1113,260612
1114,268466
1115,263432
1116,269169
1117,263338
1118,273468
1119,268642
1120,273453
1121,269187
1122,265084
1123,266460
1124,272068
1125,275345
1126,267418
1127,276404
1128,269257
1129,274616
1130,271953
1131,272504
1132,270226
1133,272016
1134,272674
1135,271813
1136,276791
1137,279087
1138,276243
1139,278927
1140,269079
1141,279602
1142,276274
1143,272510
1144,270578
1145,276233
1146,275731
1147,273007
1148,277898
1149,283250
1150,276026
1151,278813
1152,279555
1153,275121
1154,278148
1155,278660
1156,276570
1157,282745
1158,279557
1159,277493
1160,274034
1161,279865
1162,288057
1163,282055
1164,283460
1165,279291
1166,280575
1167,289053
1168,276481
1169,286553
1170,282504
1171,284075
1172,283793
1173,280954
1174,287646
1175,288914
1176,281881
1177,292814
1178,283670
1179,288425
1180,288541
1181,285064
1182,293936
1183,287640
1184,284115
1185,286369
1186,291010
1187,287591
1188,283307
1189,287201
1190,287980
1191,288956
1192,291023
1193,289427
1194,294599
1195,280468
1196,288593
1197,288789
1198,292718
1199,290324
1200,298397
1201,291462
1202,284736
1203,288880
1204,291988
1205,283253
1206,298389
1207,288100
1208,297264
1209,297218
1210,286573
1211,295637
1212,290210
1213,290968
1214,288898
1215,287200
1216,294890
1217,299650
1218,294928
1219,295559
1220,292660
1221,298871
1222,294986
1223,299719
1224,295679
1225,296801
1226,297636
1227,293339
1228,301648
1229,297672
1230,295615
1231,304612
1232,302292
1233,299840
1234,301498
1235,304550
1236,301266
1237,300847
1238,302967
1239,300689
1240,297611
1241,301775
1242,301472
1243,302015
1244,306841
1245,301822
1246,298736
1247,305845
1248,301610
1249,298408
1250,302330
1251,296508
1252,304309
1253,300101
1254,302222
1255,301669
1256,305471
1257,306906
1258,304101
1259,302633
1260,310672
1261,304743
1262,313416
1263,312912
1264,312357
1265,310012
1266,313030
1267,311994
1268,307781
1269,308857
1270,310682
1271,306102
1272,303870
1273,313012
1274,309035
1275,307627
1276,305868
1277,311570
1278,314188
1279,312077
1280,317845
1281,315978
1282,312647
1283,309944
1284,319998
1285,313230
1286,310005
1287,305605
1288,307250
1289,314853
1290,316482
1291,308852
1292,312702
1293,321382
1294,314959
1295,317381
1296,313541
1297,320618
1298,312931
1299,316379
1300,320481
1301,317672
1302,315523
1303,310882
1304,319643
1305,321138
1306,323559
1307,321294
1308,317107
1309,318166
1310,317686
1311,315146
1312,323999
1313,317478
1314,324193
1315,321337
1316,321432
1317,321830
1318,316196
1319,316616
1320,313275
1321,328165
1322,320239
1323,319392
1324,329796
1325,320167
1326,320485
1327,327815
1328,324288
1329,326125
1330,324961
1331,326498
1332,325477
1333,327376
1334,329524
1335,327260
1336,330027
1337,324238
1338,325978
1339,322161
1340,323982
1341,322735
1342,326774
1343,324280
1344,324645
1345,333017
1346,336981
1347,331478
1348,331067
1349,334959
1350,333336
1351,331105
1352,333119
1353,328755
1354,336847
1355,335882
1356,326556
1357,333200
1358,330547
1359,328497
1360,332623
1361,334429
1362,332334
1363,336328
1364,328900
1365,336015
1366,332530
1367,336424
1368,339873
1369,334711
1370,335440
1371,334293
1372,337372
1373,338845
1374,341068
1375,335755
1376,335049
1377,333151
1378,339684
1379,338587
1380,331808
1381,336556
1382,345841
1383,339937
1384,338053
1385,345921
1386,337778
1387,341007
1388,341701
1389,338712
1390,341116
1391,338726
1392,340831
1393,337937
1394,340324
1395,334181
1396,342922
1397,336804
1398,342815
1399,346526
1400,341857
1401,337627
1402,349134
1403,337793
1404,340799
1405,350407
1406,338783
1407,346270
1408,350349
1409,339597
1410,341352
1411,353175
1412,349966
1413,346990
1414,342782
1415,339275
1416,347482
1417,337928
1418,354286
1419,350102
1420,350973
1421,349161
1422,354270
1423,352784
1424,347893
1425,346216
1426,360829
1427,355148
1428,351212
1429,350220
1430,348844
1431,361214
1432,351830
1433,356386
1434,351759
1435,348411
1436,358896
1437,350573
1438,354914
1439,356139
1440,356040
1441,353723
1442,351025
1443,360299
1444,362540
1445,360824
1446,361717
1447,353299
1448,363598
1449,355655
1450,357082
1451,353898
1452,352531
1453,358163
1454,368629
1455,360315
1456,369340
1457,360993
1458,358149
1459,362616
1460,362296
1461,359036
1462,359297
1463,362078
1464,362304
1465,355428
1466,367293
1467,365354
1468,359985
1469,358186
1470,358325
1471,361584
1472,370207
1473,365954
1474,360405
1475,357528
1476,367538
1477,371425
1478,365187
1479,362195
1480,355504
1481,360827
1482,359286
1483,374674
1484,366139
1485,357173
1486,373237
1487,362432
1488,365046
1489,365586
1490,367864
1491,358419
1492,363569
1493,368503
1494,371778
1495,365258
1496,370221
1497,372466
1498,374965
1499,367094
1500,374365
1501,368889
1502,373806
1503,377403
1504,372762
1505,377470
1506,375798
1507,370262
1508,372164
1509,375920
1510,370077
1511,376165
1512,372378
1513,375540
1514,377977
1515,368788
1516,377956
1517,374344
1518,379839
1519,370728
1520,375326
1521,371273
1522,375585
1523,368577
1524,374943
1525,372514
1526,385035
1527,380156
1528,375220
1529,379606
1530,375403
1531,385081
1532,377155
1533,379233
1534,371861
1535,381322
1536,382551
1537,381886
1538,375325
1539,380622
1540,390748
1541,371306
1542,382633
1543,390827
1544,379079
1545,381756
1546,381975
1547,383043
1548,385866
1549,389258
1550,388921
1551,385869
1552,379550
1553,392131
1554,380192
1555,392329
1556,385703
1557,380451
1558,379238
1559,394483
1560,384393
1561,385415
1562,389326
1563,390751
1564,384357
1565,385567
1566,391837
1567,388537
1568,392083
1569,379562
1570,383720
1571,389485
1572,381539
1573,388662
1574,383225
1575,393006
1576,394095
1577,382533
1578,390825
1579,401193
1580,394758
1581,401642
1582,396650
1583,397434
1584,400677
1585,388766
1586,400047
1587,397757
1588,389786
1589,401721
1590,391869
1591,397758
1592,398555
1593,399469
1594,389495
1595,401082
1596,389938
1597,402250
1598,397816
1599,393085
1600,399857
1601,397214
1602,398687
1603,395116
1604,396999
1605,400635
1606,399016
1607,396696
1608,395007
1609,398935
1610,395807
1611,398485
1612,403262
1613,408368
1614,406744
1615,402063
1616,397956
1617,390720
1618,399487
1619,409998
1620,405598
1621,407326
1622,401316
1623,408290
1624,401546
1625,411275
1626,410755
1627,399908
1628,407370
1629,402662
1630,411125
1631,413075
1632,413525
1633,417136
1634,402964
1635,409726
1636,402024
1637,405807
1638,408651
1639,416717
1640,401258
1641,409525
1642,409442
1643,403694
1644,397916
1645,407221
1646,402529
1647,406297
1648,410810
1649,405696
1650,414377
1651,409492
1652,409067
1653,393547
1654,412639
1655,423524
1656,410955
1657,422877
1658,415320
1659,417357
1660,416239
1661,414840
1662,406442
1663,417891
1664,419054
1665,416101
1666,417882
1667,405485
1668,421005
1669,417716
1670,415050
1671,418067
1672,410044
1673,420875
1674,416022
1675,433784
1676,415212
1677,425486
1678,429012
1679,418137
1680,415213
1681,422501
1682,413971
1683,418573
1684,422697
1685,421349
1686,417252
1687,420460
1688,413724
1689,421081
1690,431429
1691,424683
1692,428337
1693,430465
1694,417857
1695,421898
1696,435516
1697,414701
1698,430074
1699,425630
1700,429908
1701,421743
1702,427030
1703,437166
1704,424976
1705,417100
1706,431476
1707,437567
1708,433229
1709,423232
1710,425908
1711,418462
1712,428353
1713,428599
1714,427485
1715,434896
1716,429642
1717,431344
1718,429994
1719,435691
1720,441303
1721,428958
1722,432885
1723,433547
1724,432976
1725,437091
1726,437229
1727,432298
1728,431531
1729,441827
1730,425972
1731,430754
1732,428495
1733,436706
1734,437005
1735,434151
1736,439685
1737,429569
1738,431581
1739,443019
1740,441190
1741,436999
1742,441360
1743,442107
1744,436184
1745,443739
1746,437489
1747,438651
1748,437099
1749,436730
1750,429676
1751,446322
1752,442563
1753,430039
1754,429897
1755,441862
1756,441005
1757,439436
1758,437350
1759,439704
1760,442049
1761,447355
1762,450695
1763,440561
1764,438907
1765,435980
1766,444250
1767,443570
1768,433872
1769,439951
1770,440340
1771,443749
1772,447289
1773,444103
1774,450287
1775,450107
1776,449507
1777,447173
1778,459718
1779,442156
1780,455196
1781,446086
1782,450888
1783,445191
1784,450778
1785,450812
1786,451583
1787,444304
1788,458949
1789,453427
1790,456323
1791,454847
1792,452599
1793,454923
1794,451460
1795,448535
1796,447826
1797,457884
1798,454594
1799,453648
1800,458458
1801,457112
1802,455185
1803,447945
1804,457303
1805,453378
1806,455103
1807,466071
1808,446652
1809,450365
1810,445909
1811,453259
1812,466867
1813,460231
1814,455868
1815,455582
1816,452331
1817,451968
1818,458505
1819,457156
1820,456121
1821,453701
1822,456892
1823,460300
1824,447251
1825,457277
1826,464265
1827,452090
1828,459365
1829,454307
1830,473302
1831,457126
1832,468804
1833,468980
1834,465933
1835,474293
1836,457907
1837,463116
1838,467615
1839,465389
1840,463921
1841,458789
1842,459562
1843,463133
1844,463227
1845,468525
1846,475822
1847,464495
1848,468891
1849,465317
1850,477021
1851,469506
1852,465706
1853,474741
1854,465569
1855,464337
1856,467621
1857,465539
1858,471434
1859,470745
1860,468902
1861,475192
1862,468982
1863,467587
1864,464608
1865,467383
1866,466797
1867,471391
1868,474861
1869,471747
1870,467440
1871,477640
1872,476669
1873,478108
1874,472102
1875,471644
1876,464809
1877,483427
1878,477501
1879,482784
1880,476052
1881,473744
1882,476550
1883,481679
1884,465195
1885,477238
1886,479722
1887,468058
1888,473406
1889,466367
1890,481711
1891,485489
1892,473314
1893,479384
1894,491689
1895,478060
1896,476373
1897,485757
1898,476980
1899,485270
1900,478162
1901,473290
1902,482902
1903,486795
1904,485642
1905,490082
1906,482735
1907,475533
1908,486145
1909,483446
1910,479628
1911,480236
1912,486348
1913,478596
1914,489204
1915,485067
1916,490905
1917,485650
1918,483573
1919,494663
1920,491404
1921,487070
1922,481905
1923,499640
1924,484297
1925,487719
1926,491353
1927,486218
1928,495778
1929,494628
1930,487287
1931,484223
1932,485709
1933,493840
1934,492290
1935,496019
1936,489953
1937,501954
1938,493104
1939,489390
1940,490180
1941,489613
1942,488640
1943,496880
1944,484624
1945,493850
1946,494540
1947,494440
1948,483906
1949,494493
1950,496142
1951,494587
1952,493935
1953,506948
1954,500237
1955,493281
1956,488699
1957,497579
1958,502779
1959,496018
1960,496503
1961,493064
1962,487676
1963,493059
1964,501106
1965,493568
1966,504132
1967,492572
1968,493947
1969,507595
1970,493635
1971,500799
1972,495975
1973,503045
1974,502681
1975,513671
1976,510610
1977,504551
1978,496093
1979,503461
1980,499354
1981,500216
1982,509958
1983,503827
1984,502049
1985,495342
1986,511028
1987,512406
1988,507586
1989,523040
1990,500005
1991,510801
1992,508142
1993,518186
1994,500758
1995,503854
1996,517138
1997,512735
1998,519066
1999,507178
2000,504961
2001,505399
2002,501136
2003,501295
2004,504078
2005,513592
2006,508568
2007,513962
2008,499614
2009,515617
2010,516871
2011,518653
2012,514298
2013,506826
2014,512550
2015,523660
2016,526651
2017,506878
2018,512559
2019,514019
2020,519690
2021,516324
2022,504326
2023,521249
2024,521705
2025,515372
2026,515097
2027,513344
2028,518826
2029,527079
2030,519914
2031,518810
2032,525921
2033,522514
2034,512296
2035,527752
2036,525579
2037,534143
2038,519258
2039,511859
2040,512612
2041,510700
2042,520011
2043,513438
2044,531652
2045,517119
2046,522785
2047,516666
2048,521461
2049,523749
2050,520333
2051,518764
2052,525867
2053,534423
2054,533469
2055,535875
2056,528201
2057,535733
2058,521381
2059,529757
2060,525949
2061,525530
2062,521576
2063,518603
2064,528675
2065,537616
2066,523156
2067,526505
2068,526629
2069,537455
2070,532705
2071,516535
2072,523024
2073,536205
2074,533209
2075,534106
2076,528218
2077,542986
2078,529494
2079,532422
2080,526557
2081,534574
2082,539986
2083,533826
2084,537797
2085,540301
2086,549789
2087,542116
2088,534786
2089,527187
2090,534234
2091,552653
2092,539416
2093,531837
2094,547985
2095,549628
2096,539360
2097,546028
2098,543355
2099,543251
2100,540824
2101,545616
2102,531328
2103,542853
2104,541751
2105,542895
2106,542469
2107,551297
2108,552485
2109,546550
2110,535060
2111,545391
2112,544514
2113,543361
2114,551719
2115,552984
2116,551805
2117,544938
2118,551442
2119,552861
2120,553409
2121,539123
2122,552266
2123,542386
2124,545777
2125,554285
2126,546205
2127,550708
2128,545806
2129,551280
2130,550580
2131,558818
2132,551005
2133,558476
2134,555705
2135,546860
2136,536324
2137,551722
2138,559026
2139,553345
2140,559764
2141,553724
2142,550622
2143,548234
2144,546303
2145,547553
2146,558089
2147,552981
2148,552028
2149,554698
2150,551681
2151,564556
2152,559181
2153,557083
2154,564918
2155,553380
2156,546888
2157,558218
2158,561569
2159,563066
2160,557529
2161,566818
2162,561879
2163,551186
2164,575795
2165,558103
2166,568155
2167,569534
2168,575235
2169,553404
2170,560100
2171,565341
2172,566856
2173,558447
2174,565507
2175,563279
2176,560195
2177,567579
2178,575622
2179,565854
2180,558392
2181,565520
2182,576913
2183,561925
2184,572865
2185,557769
2186,570512
2187,568196
2188,565457
2189,561568
2190,565235
2191,564085
2192,566820
2193,571864
2194,571149
2195,569379
2196,561802
2197,564884
2198,551507
2199,570788
2200,564959
2201,568228
2202,570053
2203,568674
2204,571754
2205,571265
2206,575056
2207,569081
2208,566898
2209,568237
2210,573616
2211,583271
2212,572100
2213,581096
2214,576738
2215,570422
2216,582230
2217,574595
2218,574885
2219,578761
2220,585000
2221,565053
2222,575221
2223,573733
2224,576416
2225,577435
2226,572563
2227,579697
2228,575712
2229,586104
2230,579960
2231,569912
2232,577539
2233,573976
2234,583191
2235,586835
2236,581038
2237,577153
2238,580040
2239,576743
2240,578888
2241,590458
2242,573496
2243,579150
2244,584544
2245,588923
2246,584816
2247,573785
2248,597983
2249,584533
2250,585475
2251,581700
2252,584831
2253,585464
2254,585819
2255,582385
2256,581637
2257,592339
2258,587340
2259,577403
2260,582707
2261,585359
2262,584394
2263,600581
2264,592095
2265,589298
2266,590659
2267,582735
2268,597662
2269,596912
2270,590147
2271,588969
2272,586072
2273,603004
2274,587912
2275,594215
2276,588879
2277,593075
2278,595114
2279,600570
2280,602966
2281,580926
2282,602935
2283,598948
2284,592836
2285,592886
2286,591517
2287,592613
2288,594610
2289,594623
2290,592532
2291,590372
2292,596789
2293,597447
2294,589580
2295,590245
2296,590324
2297,595477
2298,594752
2299,605483
2300,598552
2301,604389
2302,604116
2303,597185
2304,594333
2305,594721
2306,603714
2307,596233
2308,604899
2309,591663
2310,593976
2311,596441
2312,593144
2313,605539
2314,595129
2315,595556
2316,593601
2317,609617
2318,607959
2319,607599
2320,592564
2321,605324
2322,598065
2323,615434
2324,597027
2325,606045
2326,600633
2327,600718
2328,605851
2329,604953
2330,603287
2331,609097
2332,609827
2333,611778
2334,602947
2335,615736
2336,609405
2337,614628
2338,609281
2339,602323
2340,610373
2341,596358
2342,599249
2343,614244
2344,611478
2345,621515
2346,613675
2347,611258
2348,622562
2349,606720
2350,621286
2351,609411
2352,614010
2353,621352
2354,605633
2355,607845
2356,602669
2357,612991
2358,599333
2359,619717
2360,627265
2361,598277
2362,618358
2363,622835
2364,625799
2365,610781
2366,612854
2367,614030
2368,617329
2369,614087
2370,623407
2371,612966
2372,623130
2373,624505
2374,625334
2375,618636
2376,626606
2377,608062
2378,613259
2379,631811
2380,613691
2381,634129
2382,624955
2383,610108
2384,612247
2385,631311
2386,619900
2387,618155
2388,632054
2389,619810
2390,621734
2391,637327
2392,634202
2393,617084
2394,617533
2395,621608
2396,622885
2397,632731
2398,615019
2399,642103
2400,630395
2401,628292
2402,625142
2403,624973
2404,627409
2405,622753
2406,628662
2407,621471
2408,624987
2409,635925
2410,636360
2411,632144
2412,626890
2413,618443
2414,633465
2415,638796
2416,635047
2417,638880
2418,639670
2419,626963
2420,645048
2421,627444
2422,646972
2423,634752
2424,640372
2425,635496
2426,631202
2427,633116
2428,645176
2429,637132
2430,639307
2431,644666
2432,643207
2433,633844
2434,646836
2435,631726
2436,644490
2437,631590
2438,630574
2439,633709
2440,627220
2441,645328
2442,639695
2443,646671
2444,623130
2445,649206
2446,638655
2447,649132
2448,646395
2449,643904
2450,632799
2451,645748
2452,644894
2453,652906
2454,646879
2455,631733
2456,644117
2457,645648
2458,636708
2459,648774
2460,648891
2461,634840
2462,650211
2463,646139
2464,651685
2465,638522
2466,636523
2467,643727
2468,644435
2469,655349
2470,638457
2471,642844
2472,648891
2473,652500
2474,655032
2475,653802
2476,652659
2477,643775
2478,642990
2479,660757
2480,653627
2481,652464
2482,657635
2483,659898
2484,648426
2485,658800
2486,651026
2487,650353
2488,660225
2489,648961
2490,659955
2491,639282
2492,663715
2493,667973
2494,672630
2495,661584
2496,668798
